name,id,avg_household_income,median_income,percent_poverty,per_capita_income
17001000100,17001000100,66895,42744,4.9,30578
17001000201,17001000201,58067,44590,5.7,25496
17001000202,17001000202,60654,43567,11.3,21155
17001000400,17001000400,43812,26738,13.2,15550
17001000500,17001000500,44360,31639,20.4,16875
17001000600,17001000600,94714,54030,6.7,41498
17001000700,17001000700,29279,19375,14.9,16784
17001000800,17001000800,36255,23929,17.2,14269
17001000900,17001000900,47728,36745,11.8,21685
17001001001,17001001001,60876,46336,15.3,25726
17001001002,17001001002,59196,42955,3.8,24464
17001001100,17001001100,77699,58674,4.2,33823
17001010100,17001010100,60832,49046,1.4,23644
17001010200,17001010200,55193,42230,2.2,21721
17001010300,17001010300,69129,58060,1.3,25938
17001010400,17001010400,70906,56258,1.3,26482
17001010500,17001010500,94529,66848,1.3,40323
17001010600,17001010600,80169,58547,5.6,31044
17003957600,17003957600,41699,33542,3.4,14412
17003957700,17003957700,44934,34872,5.0,18764
17003957800,17003957800,38345,25403,14.3,17366
17003957900,17003957900,21417,11068,49.1,9551
17005951200,17005951200,74409,52126,3.0,30472
17005951300,17005951300,64819,44709,4.2,19619
17005951400,17005951400,61691,41908,1.7,24668
17005951500,17005951500,77178,50962,1.7,30295
17007010100,17007010100,67795,50605,9.3,23374
17007010200,17007010200,58485,52672,6.0,20328
17007010300,17007010300,59290,42474,7.6,21263
17007010400,17007010400,74920,63791,1.9,25605
17007010500,17007010500,121538,99068,0.4,42505
17007010601,17007010601,72021,63845,2.3,25606
17007010602,17007010602,93464,73577,1.6,29493
17009970400,17009970400,59981,51702,2.1,25663
17009970500,17009970500,70978,38107,4.1,16126
17011964700,17011964700,67752,54946,2.4,26818
17011964800,17011964800,58422,52579,2.7,22443
17011964900,17011964900,52808,40723,3.3,22099
17011965000,17011965000,54393,45319,1.4,20194
17011965100,17011965100,83861,50787,2.7,34478
17011965200,17011965200,53254,44494,2.5,21952
17011965300,17011965300,68312,48455,7.3,29305
17011965400,17011965400,69325,45240,3.9,31977
17011965500,17011965500,65492,50605,2.5,25716
17011965600,17011965600,77231,47331,1.8,31525
17013951200,17013951200,62964,45741,3.1,26209
17013951300,17013951300,66314,51933,3.8,26686
17015960100,17015960100,68782,54030,3.7,29681
17015960200,17015960200,64051,52323,5.2,27751
17015960300,17015960300,44470,37523,11.7,20121
17015960400,17015960400,75273,45353,5.5,31605
17015960500,17015960500,67767,54958,0.9,28382
17015960600,17015960600,62455,50196,3.2,25834
17017960100,17017960100,60000,46802,4.4,24969
17017960200,17017960200,59468,48510,1.9,25064
17017960300,17017960300,57046,50868,7.1,21232
17017960400,17017960400,64675,33891,15.6,25002
17017960500,17017960500,52902,40352,3.7,18136
17019000200,17019000200,44797,27118,8.7,16300
17019000301,17019000301,17363,8569,82.3,7098
17019000302,17019000302,21335,12129,69.1,12471
17019000401,17019000401,28430,12500,20.6,3164
17019000402,17019000402,22916,10203,70.6,7543
17019000500,17019000500,66093,46064,28.8,33966
17019000700,17019000700,40471,28961,11.8,15501
17019000800,17019000800,53871,45637,11.6,23677
17019000901,17019000901,45228,32828,18.5,16950
17019000902,17019000902,75235,62714,7.0,31428
17019001000,17019001000,53492,36076,8.1,25643
17019001100,17019001100,99633,70915,1.2,45235
17019001201,17019001201,57649,43870,9.8,24590
17019001203,17019001203,96251,71554,6.6,38484
17019001204,17019001204,136189,110404,1.2,48504
17019001205,17019001205,158113,95849,3.4,59077
17019001206,17019001206,141730,101974,0.0,64169
17019001301,17019001301,85229,69571,3.8,39776
17019001302,17019001302,98615,71343,1.8,46290
17019001400,17019001400,74516,57652,1.6,15744
17019005300,17019005300,30756,21161,16.2,16617
17019005401,17019005401,46825,33248,9.5,22885
17019005402,17019005402,68737,44590,10.4,29590
17019005500,17019005500,60902,40189,8.3,25820
17019005600,17019005600,62363,34518,10.1,27382
17019005701,17019005701,74832,43528,14.6,35392
17019005702,17019005702,71995,42351,4.8,36153
17019005800,17019005800,74840,57065,38.5,32423
17019005900,17019005900,26660,10090,29.3,5595
17019006000,17019006000,32477,22130,7.5,5429
17019010100,17019010100,51193,38240,12.7,22803
17019010204,17019010204,64587,41329,12.4,26324
17019010300,17019010300,47445,33590,9.9,15853
17019010400,17019010400,71033,54142,1.7,28670
17019010500,17019010500,90126,70295,1.5,34001
17019010601,17019010601,110767,81924,1.1,39644
17019010603,17019010603,88552,64208,2.4,34025
17019010604,17019010604,78673,60901,2.9,33007
17019010700,17019010700,83631,69915,1.3,31420
17019010800,17019010800,90322,60455,2.0,35260
17019010900,17019010900,78524,61660,1.0,31521
17019011000,17019011000,43732,29854,21.1,26051
17019011100,17019011100,29266,20658,23.0,15489
17021958100,17021958100,66090,52562,5.3,27569
17021958200,17021958200,57688,43563,2.2,23859
17021958300,17021958300,53471,44197,5.7,24849
17021958400,17021958400,63262,37691,9.7,26708
17021958500,17021958500,63030,40417,6.9,25894
17021958600,17021958600,81597,62276,1.9,31750
17021958700,17021958700,52220,44679,2.3,16062
17021958800,17021958800,47162,37770,11.9,19717
17021958900,17021958900,41552,25625,13.9,17505
17021959000,17021959000,82390,57593,1.3,32850
17023060100,17023060100,73095,52500,1.8,29380
17023060200,17023060200,58700,46984,5.3,25269
17023060300,17023060300,61064,39717,4.2,25399
17023060400,17023060400,67103,48529,4.0,27620
17025971900,17025971900,58774,46034,5.2,23047
17025972000,17025972000,54366,43936,3.5,22136
17025972100,17025972100,50980,37196,10.7,21326
17025972200,17025972200,54126,39898,5.2,22918
17027900100,17027900100,85546,76005,1.8,33187
17027900200,17027900200,98195,64667,2.4,35754
17027900300,17027900300,77786,62842,1.3,30599
17027900401,17027900401,68396,33910,2.6,28151
17027900402,17027900402,60292,52238,2.6,24527
17027900500,17027900500,54502,38935,2.3,16650
17027900601,17027900601,81358,77344,1.4,30319
17027900602,17027900602,85238,73569,1.3,30882
17029000100,17029000100,56986,46747,3.2,23429
17029000200,17029000200,75716,46920,2.1,30111
17029000300,17029000300,66534,48564,4.9,27808
17029000400,17029000400,34247,24869,5.4,16228
17029000500,17029000500,53618,28816,13.9,23015
17029000600,17029000600,73546,51301,2.9,29146
17029000700,17029000700,38751,27482,24.9,16368
17029000800,17029000800,29380,12658,23.5,5348
17029000900,17029000900,93383,69172,6.2,39438
17029001000,17029001000,64006,40931,7.4,29531
17029001100,17029001100,47255,36723,11.7,20172
17029001200,17029001200,47253,38449,7.0,20445
17031010100,17031010100,49774,31429,27.6,23605
17031010201,17031010201,63520,38143,31.1,24256
17031010202,17031010202,56067,37738,19.5,22184
17031010300,17031010300,65950,41985,22.6,29887
17031010400,17031010400,63117,41875,7.3,26263
17031010501,17031010501,47557,34197,25.2,26655
17031010502,17031010502,60754,28629,33.9,32993
17031010503,17031010503,39793,21047,35.6,20574
17031010600,17031010600,71000,50378,21.6,34272
17031010701,17031010701,82767,57540,11.3,32880
17031010702,17031010702,71199,39821,25.0,26469
17031020100,17031020100,71538,50115,18.2,27208
17031020200,17031020200,96216,68500,13.1,29603
17031020301,17031020301,69719,55500,7.4,28900
17031020302,17031020302,184454,56233,17.3,64658
17031020400,17031020400,69752,51620,8.9,28249
17031020500,17031020500,52910,36116,16.5,17685
17031020601,17031020601,78498,43601,25.2,24589
17031020602,17031020602,67565,41821,19.3,21748
17031020701,17031020701,106447,80000,20.6,40480
17031020702,17031020702,56196,41657,10.8,18060
17031020801,17031020801,67851,51017,19.9,25074
17031020802,17031020802,59664,39000,19.4,18089
17031020901,17031020901,62738,38064,15.6,21509
17031020902,17031020902,50977,39083,14.5,18602
17031030101,17031030101,57449,36611,14.5,34443
17031030102,17031030102,60772,34351,13.0,35924
17031030103,17031030103,44036,26376,18.0,24759
17031030104,17031030104,34726,31810,8.3,11217
17031030200,17031030200,92046,70794,8.4,42980
17031030300,17031030300,55648,32136,25.9,23335
17031030400,17031030400,78855,37766,11.7,36754
17031030500,17031030500,83721,63127,15.5,38882
17031030601,17031030601,50724,33468,14.1,27221
17031030603,17031030603,44459,26791,18.4,27015
17031030604,17031030604,63980,41684,5.0,40503
17031030701,17031030701,41901,34868,31.3,24021
17031030702,17031030702,81024,61387,2.6,54033
17031030703,17031030703,64322,40341,18.4,39184
17031030706,17031030706,62054,39821,6.1,40950
17031030800,17031030800,123847,73527,14.4,58746
17031030900,17031030900,89770,71893,5.7,43225
17031031000,17031031000,76690,65482,11.1,39877
17031031100,17031031100,84414,49932,8.4,44029
17031031200,17031031200,43327,17118,39.6,20574
17031031300,17031031300,61977,32363,13.0,34045
17031031400,17031031400,98099,64595,5.1,61488
17031031501,17031031501,53326,25039,49.7,23600
17031031502,17031031502,43482,28520,37.3,23219
17031031700,17031031700,73092,42717,26.3,39828
17031031800,17031031800,91815,63125,15.4,48077
17031031900,17031031900,93021,66048,13.8,50669
17031032100,17031032100,71874,45604,22.2,42205
17031040100,17031040100,89880,55287,10.9,37531
17031040201,17031040201,81160,60887,17.8,36168
17031040202,17031040202,64752,44075,14.0,25779
17031040300,17031040300,86374,65912,9.0,30874
17031040401,17031040401,93229,66369,14.5,41217
17031040402,17031040402,98555,61829,8.0,52410
17031040600,17031040600,105160,65541,4.5,54006
17031040700,17031040700,94052,70419,7.3,46770
17031040800,17031040800,96441,76627,4.7,49048
17031040900,17031040900,76876,55263,9.5,42223
17031050100,17031050100,104351,72731,4.2,51811
17031050200,17031050200,104362,63046,5.5,48804
17031050300,17031050300,117979,98710,7.1,53128
17031050500,17031050500,141576,90757,2.0,63670
17031050600,17031050600,112348,81019,8.5,55008
17031050700,17031050700,139843,94129,2.8,67062
17031050800,17031050800,206034,117411,10.9,89351
17031050900,17031050900,158965,87308,6.8,75654
17031051000,17031051000,128425,88095,4.4,60154
17031051100,17031051100,122046,82721,6.8,54199
17031051200,17031051200,170883,94329,15.4,75522
17031051300,17031051300,179742,156818,7.1,74429
17031051400,17031051400,130956,74500,5.8,59772
17031060100,17031060100,131467,88760,8.1,63354
17031060200,17031060200,80454,55595,20.6,41618
17031060300,17031060300,165470,110857,4.7,75479
17031060400,17031060400,162169,105366,6.7,73289
17031060500,17031060500,93562,44083,21.5,52034
17031060800,17031060800,93877,67114,5.5,63309
17031060900,17031060900,77306,55661,3.4,54453
17031061000,17031061000,110761,86133,15.3,58440
17031061100,17031061100,94606,80375,15.4,46857
17031061200,17031061200,142412,96099,13.5,67625
17031061500,17031061500,131874,92747,3.3,67135
17031061800,17031061800,69879,50595,9.0,44177
17031061901,17031061901,85187,55885,15.2,56998
17031061902,17031061902,109231,50388,5.8,76152
17031062000,17031062000,113283,78484,7.5,69275
17031062100,17031062100,107555,75672,15.5,59725
17031062200,17031062200,129684,112384,9.3,64978
17031062300,17031062300,183399,105769,10.7,83275
17031062400,17031062400,183798,115211,5.5,88989
17031062500,17031062500,131999,114414,8.8,70982
17031062600,17031062600,184994,100758,9.1,81195
17031062700,17031062700,142974,102635,11.6,66238
17031062800,17031062800,148281,105839,8.5,69192
17031062900,17031062900,154560,113839,13.4,76230
17031063000,17031063000,132280,66633,18.8,76707
17031063100,17031063100,96921,61163,15.0,60079
17031063200,17031063200,92309,55789,5.0,60419
17031063301,17031063301,58955,44592,19.8,41342
17031063302,17031063302,101011,67890,8.3,70374
17031063303,17031063303,119277,72436,8.2,92859
17031063400,17031063400,104035,70313,14.3,59653
17031070101,17031070101,119515,67313,6.6,85795
17031070102,17031070102,90450,64057,7.8,63949
17031070103,17031070103,75034,51829,15.3,57297
17031070200,17031070200,158510,89619,7.0,86652
17031070300,17031070300,127580,92739,13.9,65173
17031070400,17031070400,152128,80273,11.2,79123
17031070500,17031070500,162229,119975,5.5,73635
17031070600,17031070600,205065,134404,5.0,91285
17031070700,17031070700,120559,100647,16.0,55933
17031071000,17031071000,151427,92744,15.6,39987
17031071100,17031071100,178682,101948,14.8,71800
17031071200,17031071200,148348,83718,17.3,79778
17031071300,17031071300,153719,93850,11.3,84233
17031071400,17031071400,115217,72672,6.0,73719
17031071500,17031071500,115223,85899,4.1,77827
17031071600,17031071600,187756,131250,4.9,82979
17031071700,17031071700,189910,130040,6.8,85184
17031071800,17031071800,214933,122270,7.7,95282
17031080100,17031080100,165197,84684,7.6,108409
17031080201,17031080201,117380,74407,7.2,86348
17031080202,17031080202,130588,82278,8.3,90792
17031080300,17031080300,145304,95092,8.7,87788
17031080400,17031080400,70328,20833,52.3,32729
17031081000,17031081000,79531,49110,21.0,49778
17031081100,17031081100,98963,55054,23.5,72727
17031081201,17031081201,188065,72584,9.3,115925
17031081202,17031081202,221098,90972,3.5,139746
17031081300,17031081300,186351,88904,6.8,126752
17031081401,17031081401,158312,79193,9.9,107741
17031081402,17031081402,167308,106474,10.2,106781
17031081403,17031081403,125052,88505,3.8,85884
17031081500,17031081500,168708,91733,9.8,113307
17031081600,17031081600,129246,87626,13.1,93188
17031081700,17031081700,118845,83252,10.5,77161
17031081800,17031081800,140053,95910,3.8,93668
17031081900,17031081900,153350,100000,33.0,70049
17031090100,17031090100,100945,78354,3.8,41060
17031090200,17031090200,99374,85677,1.1,43344
17031090300,17031090300,112091,77948,1.6,44853
17031100100,17031100100,81778,66762,3.7,34478
17031100200,17031100200,93114,79855,2.4,38520
17031100300,17031100300,87010,57667,5.7,36187
17031100400,17031100400,108042,84940,9.8,42639
17031100500,17031100500,84904,77216,2.0,32630
17031100600,17031100600,75550,56722,8.5,29551
17031100700,17031100700,82704,65336,8.0,32149
17031110100,17031110100,89502,61232,4.1,35143
17031110200,17031110200,61650,55533,12.6,25179
17031110300,17031110300,79171,66268,6.1,29837
17031110400,17031110400,82613,52841,5.2,34321
17031110501,17031110501,79229,63623,3.1,29478
17031110502,17031110502,61342,56250,9.0,27484
17031120100,17031120100,123792,100552,1.9,44262
17031120200,17031120200,115413,87500,2.2,44967
17031120300,17031120300,141380,102182,6.7,52554
17031120400,17031120400,93774,66866,14.3,33908
17031130100,17031130100,69943,44467,9.1,27566
17031130200,17031130200,92547,70028,3.8,40965
17031130300,17031130300,80075,54238,14.4,27466
17031140100,17031140100,51047,32425,28.0,15606
17031140200,17031140200,67619,43575,19.0,19554
17031140301,17031140301,83529,49520,17.7,23056
17031140302,17031140302,71682,51601,17.6,21579
17031140400,17031140400,73252,43548,15.8,23649
17031140500,17031140500,70205,51050,15.5,23223
17031140601,17031140601,71337,45972,17.4,21329
17031140602,17031140602,57618,39047,28.1,16932
17031140701,17031140701,59110,54010,14.8,19226
17031140702,17031140702,61003,45110,24.3,19108
17031140800,17031140800,85898,65833,10.8,33050
17031150200,17031150200,76936,50558,16.7,30877
17031150300,17031150300,72464,57031,11.4,28813
17031150401,17031150401,65558,47529,16.1,24948
17031150402,17031150402,75119,58375,12.6,26058
17031150501,17031150501,75840,73356,4.3,27525
17031150502,17031150502,70957,48107,7.7,25126
17031150600,17031150600,85327,61250,9.9,29208
17031150700,17031150700,70769,57941,8.7,23836
17031150800,17031150800,71131,54481,20.0,23683
17031151001,17031151001,60125,37650,26.2,19387
17031151002,17031151002,70935,55647,12.6,24028
17031151100,17031151100,58899,39464,17.4,19176
17031151200,17031151200,79582,57151,7.4,25489
17031160100,17031160100,90971,57126,4.6,34668
17031160200,17031160200,82536,60859,9.7,31380
17031160300,17031160300,61806,37571,15.4,30291
17031160400,17031160400,82689,44830,18.9,31962
17031160501,17031160501,56744,39196,24.5,17709
17031160502,17031160502,74479,45676,12.1,26015
17031160601,17031160601,76122,51806,13.4,29533
17031160602,17031160602,86927,59412,11.6,35555
17031160700,17031160700,90467,68734,6.6,33574
17031160800,17031160800,70024,49125,8.2,24769
17031160900,17031160900,99733,70391,7.5,41511
17031161000,17031161000,93547,54236,7.6,42910
17031161100,17031161100,150200,95882,9.9,65213
17031161200,17031161200,78747,59557,4.6,25532
17031161300,17031161300,66931,37809,10.4,24435
17031170100,17031170100,61876,48333,6.1,35105
17031170200,17031170200,82028,63167,2.7,26134
17031170300,17031170300,81579,57230,16.6,29234
17031170400,17031170400,76867,62419,7.0,29197
17031170500,17031170500,80366,76820,5.6,30872
17031170600,17031170600,79923,56017,7.8,30075
17031170700,17031170700,86676,55071,9.8,32489
17031170800,17031170800,77052,59458,11.5,28576
17031170900,17031170900,68981,59276,10.6,24484
17031171000,17031171000,83928,58733,9.5,29819
17031171100,17031171100,69637,62759,9.7,21755
17031180100,17031180100,66379,44706,11.4,21900
17031190100,17031190100,52449,29201,17.0,15642
17031190200,17031190200,58015,41875,23.0,15403
17031190300,17031190300,68055,43794,16.7,21295
17031190401,17031190401,75047,51696,13.8,21649
17031190402,17031190402,69129,39730,11.9,19898
17031190601,17031190601,64789,51258,17.6,16721
17031190602,17031190602,67221,45962,11.5,16671
17031190701,17031190701,62743,38650,12.1,16731
17031190702,17031190702,60759,42455,20.6,17096
17031190800,17031190800,57710,38223,17.4,16290
17031190900,17031190900,67133,50217,12.6,21028
17031191000,17031191000,59651,37265,28.3,15385
17031191100,17031191100,54333,41125,30.1,14122
17031191200,17031191200,50893,37143,32.2,12482
17031191301,17031191301,48819,38195,29.4,12700
17031191302,17031191302,56546,37318,26.2,14412
17031200100,17031200100,66297,46313,9.8,19795
17031200200,17031200200,60514,44909,10.3,17807
17031200300,17031200300,56198,40750,37.3,15392
17031200401,17031200401,67175,38535,13.2,17507
17031200402,17031200402,55775,41622,23.2,15009
17031210100,17031210100,84398,62576,12.2,31178
17031210400,17031210400,56502,37175,18.4,17556
17031210501,17031210501,48290,38339,27.1,16963
17031210502,17031210502,63323,40103,23.4,20440
17031210601,17031210601,67217,48553,14.1,21828
17031210602,17031210602,65041,47850,14.2,21652
17031210700,17031210700,65814,47355,16.9,24132
17031210800,17031210800,62191,39615,29.7,21060
17031210900,17031210900,75204,56770,11.2,28998
17031220300,17031220300,98969,81086,6.0,45482
17031220400,17031220400,83314,58867,15.2,37733
17031220500,17031220500,94679,59194,22.6,44131
17031220601,17031220601,68269,33624,17.0,28297
17031220602,17031220602,62948,42105,27.7,30305
17031220701,17031220701,52562,42616,22.7,16333
17031220702,17031220702,54811,43493,29.6,18333
17031220901,17031220901,56400,45214,19.8,16720
17031220902,17031220902,65892,47297,20.6,19429
17031221000,17031221000,64174,39697,21.0,21077
17031221100,17031221100,60594,43111,25.6,23964
17031221200,17031221200,77279,53203,16.5,32263
17031221300,17031221300,65210,42038,31.6,26027
17031221400,17031221400,62370,46250,21.7,24266
17031221500,17031221500,55880,40924,21.5,27357
17031221600,17031221600,96371,66213,12.7,46027
17031222200,17031222200,156607,113816,4.1,73307
17031222500,17031222500,87348,49828,20.4,29612
17031222600,17031222600,55534,37188,22.8,23954
17031222700,17031222700,61551,41201,23.2,21316
17031222800,17031222800,39306,16978,25.9,12224
17031222900,17031222900,54907,40212,19.9,15404
17031230100,17031230100,53128,36304,22.5,19575
17031230200,17031230200,68194,51795,19.9,19096
17031230300,17031230300,44575,41410,23.1,11971
17031230400,17031230400,57593,46857,19.6,15695
17031230500,17031230500,42867,27500,33.1,12872
17031230600,17031230600,60326,33491,32.1,17749
17031230700,17031230700,50624,38682,31.8,14239
17031230800,17031230800,66723,51714,3.4,18382
17031230900,17031230900,50034,34208,34.6,16366
17031231100,17031231100,48164,31196,30.6,14106
17031231200,17031231200,38855,20919,37.7,11551
17031231500,17031231500,31883,19604,46.5,10416
17031240200,17031240200,125909,101742,9.6,68331
17031240300,17031240300,174742,102273,2.7,88631
17031240500,17031240500,129732,112117,7.2,69448
17031240600,17031240600,117715,101228,20.0,47345
17031240700,17031240700,96416,54177,16.2,35489
17031240800,17031240800,56916,33385,17.4,20626
17031240900,17031240900,53839,35000,40.1,21864
17031241000,17031241000,60223,37647,32.4,20829
17031241100,17031241100,76977,47840,28.2,32008
17031241200,17031241200,104073,85023,15.7,48416
17031241300,17031241300,112100,97559,9.6,46784
17031241400,17031241400,101768,83094,16.4,52423
17031241500,17031241500,119296,86241,11.6,56865
17031241600,17031241600,95176,65426,19.8,45658
17031242000,17031242000,68733,52690,21.9,32432
17031242100,17031242100,129168,91683,12.3,62176
17031242200,17031242200,97216,84652,9.9,48229
17031242300,17031242300,89081,71973,6.5,46190
17031242400,17031242400,81366,65109,6.2,43421
17031242500,17031242500,60364,43607,19.5,27162
17031242600,17031242600,65734,46760,26.5,28205
17031242700,17031242700,62202,24153,39.5,21521
17031242800,17031242800,87521,65037,7.2,39799
17031242900,17031242900,83209,48716,19.9,41804
17031243000,17031243000,120971,68357,14.7,54173
17031243100,17031243100,94671,66183,9.7,38510
17031243200,17031243200,120746,89234,6.4,52583
17031243300,17031243300,91310,64031,11.9,44698
17031243400,17031243400,82450,63229,12.3,38464
17031243500,17031243500,130342,97005,15.6,70252
17031250200,17031250200,56125,33611,20.4,16970
17031250300,17031250300,55374,33239,16.3,18013
17031250400,17031250400,76640,42840,17.6,25998
17031250500,17031250500,92468,69755,8.4,34004
17031250600,17031250600,57133,46927,27.2,16835
17031250700,17031250700,50282,29069,26.5,16920
17031250800,17031250800,63942,39783,30.1,19609
17031251000,17031251000,42381,21429,40.5,12596
17031251100,17031251100,38948,26712,33.7,13562
17031251200,17031251200,56954,40452,21.5,15799
17031251300,17031251300,48623,30052,22.9,16056
17031251400,17031251400,53094,28519,27.8,20342
17031251500,17031251500,50792,33350,28.2,14768
17031251600,17031251600,40670,28198,40.2,12360
17031251700,17031251700,54490,22676,39.9,14980
17031251800,17031251800,44262,19676,30.9,14694
17031251900,17031251900,39766,22883,41.8,12753
17031252000,17031252000,43447,22749,33.3,17458
17031252101,17031252101,44939,31019,36.6,18861
17031252102,17031252102,47102,28714,29.2,15635
17031252201,17031252201,46418,26761,36.7,15247
17031252202,17031252202,54350,36651,29.9,18690
17031260100,17031260100,27166,12395,53.4,12930
17031260200,17031260200,39988,26339,24.0,11335
17031260300,17031260300,35581,22317,45.8,11898
17031260400,17031260400,34041,23235,43.4,10981
17031260500,17031260500,34566,27292,33.5,10599
17031260600,17031260600,39635,25393,50.1,11916
17031260700,17031260700,37842,26127,46.8,11341
17031260800,17031260800,43832,24664,40.2,15330
17031260900,17031260900,46023,22167,46.0,13185
17031261000,17031261000,47299,41974,35.2,15644
17031270500,17031270500,36662,17130,55.3,12525
17031271200,17031271200,55519,32098,28.8,16561
17031271300,17031271300,35671,18877,40.5,11981
17031271400,17031271400,45603,29091,24.0,15739
17031271500,17031271500,62612,29692,52.3,20662
17031271800,17031271800,45113,31146,19.6,14790
17031280100,17031280100,117888,99607,6.7,75398
17031280400,17031280400,53990,24531,46.6,19762
17031280800,17031280800,36581,18148,42.0,14099
17031280900,17031280900,32052,13623,66.2,10820
17031281900,17031281900,102323,90467,15.1,66265
17031282700,17031282700,72690,57195,26.9,27634
17031282800,17031282800,80231,60711,8.4,32927
17031283100,17031283100,60182,38359,39.1,28321
17031283200,17031283200,80868,49359,25.8,33436
17031283800,17031283800,75567,50321,19.2,33419
17031290900,17031290900,35675,18515,49.9,11498
17031291200,17031291200,36023,19032,61.9,11386
17031291600,17031291600,52268,50741,42.4,16102
17031292200,17031292200,41571,24081,37.7,13534
17031292400,17031292400,35529,21667,44.0,11467
17031292500,17031292500,49597,27808,37.0,16676
17031300500,17031300500,54111,35490,21.3,14288
17031300600,17031300600,64166,38321,28.0,16601
17031300700,17031300700,51908,32528,36.3,13102
17031300800,17031300800,52829,30609,37.4,13671
17031300900,17031300900,45352,24254,40.3,11810
17031301100,17031301100,48288,28889,20.4,13470
17031301200,17031301200,51926,36330,31.5,14392
17031301600,17031301600,43541,29387,29.2,11245
17031301701,17031301701,66592,37273,18.3,17267
17031301702,17031301702,63574,29167,25.4,15890
17031301801,17031301801,56980,35193,24.6,14683
17031301802,17031301802,48753,36613,22.2,12819
17031301803,17031301803,45825,34413,35.1,11343
17031310200,17031310200,99383,50833,16.2,42550
17031310300,17031310300,66258,49453,13.7,25145
17031310400,17031310400,49685,39821,11.6,19658
17031310500,17031310500,49478,30185,51.8,16270
17031310600,17031310600,46264,29705,26.1,16990
17031310700,17031310700,43916,29427,47.0,15625
17031310800,17031310800,58134,39795,24.4,18241
17031310900,17031310900,55494,37963,32.9,17863
17031320100,17031320100,125923,92292,8.2,77541
17031320400,17031320400,179404,96552,2.2,21517
17031320600,17031320600,108681,63056,9.9,58222
17031330100,17031330100,102032,72119,10.6,59451
17031330200,17031330200,120163,74507,9.4,57493
17031340300,17031340300,49005,24271,24.6,18823
17031340400,17031340400,49575,33138,21.2,18134
17031340500,17031340500,45127,17321,31.4,25136
17031340600,17031340600,19302,13876,70.6,8193
17031350100,17031350100,52936,41237,22.3,35505
17031350400,17031350400,24481,12845,60.9,9440
17031351000,17031351000,59284,44783,21.1,34787
17031351100,17031351100,29453,13764,59.4,11916
17031351400,17031351400,27504,9202,59.6,13111
17031351500,17031351500,48395,31304,15.3,18978
17031360200,17031360200,24729,18866,53.7,10317
17031380100,17031380100,62039,27984,36.3,31568
17031380200,17031380200,35390,19195,35.3,23109
17031380500,17031380500,41867,28531,57.7,16034
17031380700,17031380700,50526,37639,30.6,19877
17031381200,17031381200,53914,34155,21.2,25377
17031381400,17031381400,61721,50920,33.8,22667
17031381500,17031381500,61937,16932,37.1,28486
17031381700,17031381700,0,0,0.0,0
17031381800,17031381800,50839,23071,36.8,25291
17031381900,17031381900,72625,31500,21.2,31069
17031390100,17031390100,65887,39588,21.9,27020
17031390200,17031390200,97245,60496,18.6,43284
17031390300,17031390300,55144,23438,39.6,27381
17031390400,17031390400,48220,21210,37.4,24291
17031390500,17031390500,122291,44951,14.6,57090
17031390600,17031390600,129643,58512,10.7,59958
17031390700,17031390700,77710,46753,7.9,47123
17031400300,17031400300,61026,43281,28.9,21420
17031400400,17031400400,34889,24394,38.1,13456
17031400500,17031400500,35985,24219,48.6,12733
17031400800,17031400800,23472,14102,65.2,9264
17031410100,17031410100,64992,34000,8.7,39565
17031410200,17031410200,65368,23443,27.0,27769
17031410500,17031410500,68975,46295,26.2,33530
17031410600,17031410600,136441,49441,18.3,63852
17031410700,17031410700,57580,44327,23.8,29512
17031410800,17031410800,68156,39312,16.9,41426
17031410900,17031410900,100846,60180,8.3,56108
17031411000,17031411000,70805,50898,11.7,41640
17031411100,17031411100,142058,75145,14.5,59635
17031411200,17031411200,154515,70272,15.4,70474
17031420100,17031420100,39456,13091,19.1,19523
17031420200,17031420200,46587,31346,22.6,18116
17031420300,17031420300,76615,40208,21.1,19708
17031420400,17031420400,48058,19248,28.0,25096
17031420500,17031420500,38682,22900,43.0,16304
17031420600,17031420600,46469,16765,41.7,17088
17031420700,17031420700,47079,29079,40.7,17700
17031420800,17031420800,46197,29583,37.2,16742
17031421200,17031421200,32960,23140,38.8,14139
17031430101,17031430101,40864,32463,33.4,17823
17031430102,17031430102,40472,29389,14.0,24778
17031430200,17031430200,57889,20280,41.1,28338
17031430300,17031430300,54826,41550,27.7,21405
17031430400,17031430400,44284,34022,26.4,16262
17031430500,17031430500,32892,22279,37.4,16108
17031430600,17031430600,51805,38365,23.1,23242
17031430700,17031430700,49511,30629,19.5,24419
17031430800,17031430800,60521,34618,28.0,25987
17031430900,17031430900,45684,28500,25.6,18838
17031431200,17031431200,70373,49300,11.6,26247
17031431301,17031431301,42668,23550,35.8,15466
17031431302,17031431302,40020,22125,34.2,16686
17031431400,17031431400,43177,30779,15.4,22066
17031440101,17031440101,38634,25608,38.4,17213
17031440102,17031440102,39549,28058,29.8,18972
17031440201,17031440201,56750,27423,26.4,26715
17031440202,17031440202,46136,26161,23.8,24291
17031440300,17031440300,64583,45955,12.5,28999
17031440600,17031440600,77058,44900,13.6,29564
17031440700,17031440700,66684,42273,29.1,26285
17031440800,17031440800,47586,26719,41.2,19616
17031440900,17031440900,62326,37567,5.4,23832
17031450300,17031450300,64092,37602,18.2,25477
17031460100,17031460100,55573,32113,25.5,20858
17031460200,17031460200,37472,24016,35.8,12192
